Index, run_time
0,0.032994313165545464
1,0.00855604000389576
2,0.03093063086271286
3,0.0088373813778162
4,0.016072193160653114
5,0.01959213986992836
6,0.015137089416384697
7,0.016252079978585243
8,0.040721677243709564
9,0.043737487867474556
10,0.020332911983132362
11,0.027244744822382927
12,0.01192069984972477
13,0.01818731613457203
14,0.014776315540075302
15,0.02218390442430973
16,0.0185477826744318
17,0.043923525139689445
18,0.033124981448054314
19,0.00786718912422657
20,0.016255304217338562
21,0.008737903088331223
22,0.010358240455389023
23,0.03519717790186405
24,0.024715831503272057
25,0.007737074047327042
26,0.01086052693426609
27,0.017891960218548775
28,0.012669920921325684
29,0.00719941221177578
30,0.009176928550004959
31,0.011162761598825455
32,0.007633659988641739
33,0.007907388731837273
34,0.013909481465816498
35,0.014713458716869354
36,0.029194390401244164
37,0.008146185427904129
38,0.011881904676556587
39,0.019237712025642395
40,0.011576095595955849
41,0.018663957715034485
42,0.012195063754916191
43,0.03870202973484993
44,0.035166848450899124
45,0.010570289567112923
46,0.03427182883024216
47,0.008195485919713974
48,0.008502056822180748
49,0.00958193838596344
50,0.018643291667103767
51,0.023069282993674278
52,0.023044314235448837
53,0.01927451603114605
54,0.0256685558706522
55,0.012770017609000206
56,0.014816561713814735
57,0.009129010140895844
58,0.009925544261932373
59,0.008507119491696358
60,0.008380148559808731
61,0.01405569538474083
62,0.009957706555724144
63,0.021984204649925232
64,0.030110709369182587
65,0.007057692855596542
66,0.00884879007935524
67,0.012631284072995186
68,0.014462340623140335
69,0.007561059668660164
70,0.04522799700498581
71,0.01178218424320221
72,0.03370252810418606
73,0.008917221799492836
74,0.054859308525919914
75,0.00794011540710926
76,0.016708800569176674
77,0.008544472977519035
78,0.008528899401426315
79,0.008637949824333191
80,0.008746229112148285
81,0.008291827514767647
82,0.01629607379436493
83,0.00735735148191452
84,0.009326471015810966
85,0.0450515765696764
86,0.040098320692777634
87,0.03086867555975914
88,0.030968068167567253
89,0.007988698780536652
90,0.009245676919817924
91,0.012327224016189575
92,0.021593375131487846
93,0.029231375083327293
94,0.008604682981967926
95,0.013714168220758438
96,0.008105257526040077
97,0.013173142448067665
98,0.024651508778333664
99,0.02498902752995491
100,0.007646327838301659
101,0.020957255735993385
102,0.02578767016530037
103,0.02673283964395523
104,0.02697955071926117
105,0.01950574479997158
106,0.009019942954182625
107,0.010300308465957642
108,0.008113222196698189
109,0.010295148938894272
110,0.00799543596804142
111,0.01150226779282093
112,0.008461644873023033
113,0.020993012934923172
114,0.01594465970993042
115,0.010517481714487076
116,0.04511820524930954
117,0.02169387973845005
118,0.008493898436427116
119,0.04397255554795265
120,0.04581246338784695
121,0.0249166376888752
122,0.012017300352454185
123,0.012345433235168457
124,0.007786542177200317
125,0.01652182638645172
126,0.029798980802297592
127,0.01605784334242344
128,0.017361758276820183
129,0.009037859737873077
130,0.014163564890623093
131,0.00889652967453003
132,0.007980437949299812
133,0.010965541005134583
134,0.04228128865361214
135,0.02609199658036232
136,0.045266419649124146
137,0.06540978886187077
138,0.00853465124964714
139,0.02350557968020439
