Index, run_time
0,0.16911526583135128
1,0.17913555912673473
2,0.139545027166605
3,0.10081850737333298
4,0.07449523732066154
5,0.11547785252332687
6,0.0978267714381218
7,0.09673465602099895
8,0.13952848315238953
9,0.10314330831170082
10,0.09167583659291267
11,0.10096362233161926
12,0.0754644013941288
13,0.08973120152950287
14,0.1612556427717209
15,0.10737259313464165
16,0.15096084773540497
17,0.11345452442765236
18,0.10170785710215569
19,0.10577543266117573
20,0.09108291752636433
21,0.08695506118237972
22,0.08542920090258121
23,0.08882068656384945
24,0.08520869351923466
25,0.08719426393508911
26,0.1400278527289629
27,0.10769234597682953
28,0.09606708213686943
29,0.08029170706868172
