Task, StreamingStep, RR, nDCG, Success
0,0,0.3499137089265844,0.4425442431320718,0.7296137339055794
1,1,0.3217998866213152,0.41667779783548387,0.7
0,1,0.30704294116311276,0.4027116254878031,0.6995708154506438
2,2,0.3123663176854666,0.39603022122782794,0.6808510638297872
0,2,0.28145650248654536,0.3782161752794033,0.6766809728183119
1,2,0.28471938775510214,0.3792527387027946,0.6714285714285714
3,3,0.25611510791366904,0.35487962262124156,0.6618705035971223
0,3,0.2572018984036151,0.35641661107893663,0.6623748211731044
1,3,0.2541269841269841,0.3505955139889054,0.6642857142857143
2,3,0.28754643701452215,0.3809658221691935,0.6950354609929078
4,4,0.23816841157266688,0.3252381495936255,0.6028368794326241
0,4,0.22859754297522536,0.3324562637199528,0.65379113018598
1,4,0.24369614512471663,0.3472028548214144,0.6714285714285714
2,4,0.2554823820781267,0.35325778893592247,0.6808510638297872
3,4,0.2283116364051615,0.3296713808844517,0.6474820143884892
5,5,0.2067798041202296,0.30634356837251825,0.6170212765957447
0,5,0.2062844880441447,0.3105572468724883,0.6351931330472103
1,5,0.20294217687074823,0.2980569985555435,0.5928571428571429
2,5,0.22379545198694126,0.32311059668092096,0.6453900709219859
3,5,0.20762818316775145,0.31090291836528594,0.6330935251798561
4,5,0.20356861420691202,0.29701370818971773,0.5957446808510638
