Index, run_time
0,0.019477279856801033
1,0.034174736589193344
2,0.02586529776453972
3,0.036012984812259674
4,0.036413246765732765
5,0.025175776332616806
6,0.0076052844524383545
7,0.007298214361071587
8,0.007080951705574989
9,0.007152607664465904
10,0.006932444870471954
11,0.006861239671707153
12,0.0071120671927928925
13,0.006961371749639511
14,0.00692732073366642
15,0.006984276697039604
16,0.006933093070983887
17,0.006912209093570709
18,0.006930947303771973
19,0.0069403275847435
20,0.007018262520432472
21,0.006939297541975975
22,0.006841432303190231
23,0.006916889920830727
24,0.006880840286612511
25,0.00696733221411705
26,0.006890222430229187
27,0.006813701242208481
28,0.006787899881601334
29,0.0067578572779893875
30,0.006826872006058693
31,0.006786998361349106
32,0.006923798471689224
33,0.00681474432349205
34,0.0068305544555187225
35,0.006888700649142265
36,0.006789516657590866
37,0.006802823394536972
38,0.006867034360766411
39,0.006884623318910599
40,0.006906244903802872
41,0.0071364399045705795
42,0.006986821070313454
43,0.006885029375553131
44,0.006889840587973595
45,0.00690186582505703
46,0.00692276656627655
47,0.007025944069027901
48,0.006964553147554398
49,0.006909215822815895
50,0.010753128677606583
51,0.01305585727095604
52,0.010803500190377235
53,0.013062668964266777
54,0.013280065730214119
55,0.010026467964053154
56,0.012529058381915092
57,0.010643886402249336
58,0.013099068775773048
59,0.013433042913675308
60,0.009976517409086227
61,0.01259681023657322
62,0.013665333390235901
63,0.009767957031726837
64,0.012624392285943031
