Index, run_time
0,0.008728908374905586
1,0.007947759702801704
2,0.059060780331492424
3,0.05782719887793064
4,0.029591726139187813
5,0.008179444819688797
6,0.008077988401055336
7,0.009495919570326805
8,0.008050331845879555
9,0.008434126153588295
10,0.008818874135613441
11,0.007898379117250443
12,0.007535872980952263
13,0.007555481046438217
14,0.0075764283537864685
15,0.007617250084877014
16,0.007500797510147095
17,0.007813764736056328
18,0.007843038067221642
19,0.007411692291498184
20,0.0074714552611112595
21,0.007408805191516876
22,0.007306315004825592
23,0.0074967313557863235
24,0.007884787395596504
25,0.007633838802576065
26,0.007657039910554886
27,0.007688775658607483
28,0.007460694760084152
29,0.007675427943468094
30,0.007590068504214287
31,0.008542891591787338
32,0.007358167320489883
33,0.007459461688995361
34,0.007540298625826836
35,0.007653312757611275
36,0.008322877809405327
37,0.007723068818449974
38,0.007624432444572449
39,0.00793788768351078
40,0.007715156301856041
41,0.007588095963001251
42,0.0076435636729002
43,0.007700415328145027
44,0.007344435900449753
45,0.007865987718105316
46,0.009249506518244743
47,0.007859770208597183
48,0.007738398388028145
49,0.007453255355358124
50,0.007641613483428955
51,0.007581118494272232
52,0.008101757615804672
53,0.008601848036050797
54,0.007835552096366882
55,0.007412847131490707
56,0.007861010730266571
57,0.00809101015329361
58,0.007454816251993179
59,0.0075160786509513855
60,0.007478756830096245
61,0.008057871833443642
62,0.007631354033946991
63,0.007453735917806625
64,0.007753083482384682
65,0.007639143615961075
66,0.008042940869927406
67,0.007791677489876747
68,0.0078725665807724
69,0.0076721105724573135
70,0.008000951260328293
71,0.007828963920474052
72,0.00757518969476223
73,0.007743576541543007
74,0.008292894810438156
75,0.007879937067627907
76,0.007512770593166351
77,0.007559515535831451
78,0.00740618072450161
79,0.00782717764377594
80,0.007907936349511147
81,0.007794911041855812
82,0.00767919048666954
83,0.00755511038005352
84,0.007593724876642227
85,0.007875267416238785
86,0.00786982849240303
87,0.007255455479025841
88,0.007475025951862335
89,0.007631903514266014
90,0.007840430364012718
91,0.007304249331355095
92,0.009105267003178596
93,0.007742173969745636
94,0.007682353258132935
95,0.007844619452953339
96,0.008442068472504616
97,0.007820084691047668
98,0.007957322522997856
99,0.007667848840355873
100,0.007585514336824417
101,0.007445024326443672
102,0.008244629949331284
103,0.0076608434319496155
104,0.0075610484927892685
105,0.00798124261200428
106,0.007491670548915863
107,0.007915360853075981
108,0.011768179014325142
109,0.015448575839400291
110,0.018690504133701324
111,0.016896767541766167
112,0.016567498445510864
113,0.01551794819533825
114,0.01885775662958622
115,0.016496922820806503
116,0.011274989694356918
117,0.01719726249575615
118,0.011748606339097023
119,0.007738383486866951
120,0.008518036454916
121,0.007711727172136307
122,0.007644200697541237
123,0.007662173360586166
124,0.00757775641977787
125,0.007452340796589851
126,0.007570544257760048
127,0.007901819422841072
128,0.0075009725987911224
129,0.007477916777133942
130,0.007500195875763893
131,0.0078047774732112885
132,0.007249750196933746
133,0.007820043712854385
134,0.007793417200446129
135,0.007738817483186722
136,0.007977668195962906
137,0.007695212960243225
138,0.007641823962330818
139,0.007871627807617188
140,0.00755276158452034
