Index, run_time
0,0.07130664214491844
1,0.12603917717933655
2,0.07960226386785507
3,0.08640317805111408
4,0.10948009043931961
5,0.15036692284047604
6,0.15714298374950886
7,0.17470086552202702
8,0.5157612320035696
9,0.24898566119372845
10,0.1798006035387516
11,0.18350969441235065
12,0.14777072332799435
13,0.24597669206559658
14,0.3390373196452856
15,0.44202900119125843
16,0.24446416832506657
17,0.1557301189750433
18,0.20817505195736885
19,0.17953619360923767
20,0.14256873540580273
21,0.11787554807960987
22,0.13491631671786308
23,0.15993091836571693
24,0.15600229799747467
25,0.10302135348320007
26,0.07946346513926983
27,0.16326402314007282
28,0.16954275034368038
29,0.2014431320130825
30,0.22987732663750648
31,0.15144539065659046
32,0.13708372972905636
33,0.12274320796132088
34,0.1380388457328081
35,0.16766173765063286
36,0.11986347287893295
37,0.17074523121118546
38,0.11719222739338875
39,0.10400751046836376
40,0.10438377968966961
41,0.09888642653822899
42,0.09921138919889927
43,0.09154725633561611
44,0.09154834784567356
45,0.09317843988537788
46,0.09412313066422939
47,0.1629157681018114
48,0.17000984773039818
49,0.18313352018594742
50,0.22072680294513702
51,0.23315902054309845
52,0.23088465258479118
53,0.21071314252912998
54,0.18173459731042385
55,0.19041582010686398
56,0.15536415204405785
57,0.1807679645717144
58,0.14369531348347664
59,0.09838663227856159
60,0.1004263237118721
61,0.10989467427134514
62,0.14550838246941566
63,0.12414159625768661
64,0.16002290695905685
65,0.2170267105102539
66,0.2837756760418415
67,0.25015028193593025
68,0.21230785362422466
69,0.31939944811165333
70,0.2652691472321749
71,0.22721572034060955
72,0.26405770890414715
73,0.1699731145054102
74,0.16292000375688076
75,0.16978460922837257
76,0.1727569792419672
77,0.19314116425812244
78,0.1209262516349554
79,0.1924625188112259
80,0.14123293198645115
81,0.10684339329600334
82,0.13345482759177685
83,0.10195308364927769
84,0.0977525319904089
85,0.1946784146130085
86,0.10428720898926258
87,0.16551788337528706
88,0.19105081260204315
89,0.15112361684441566
90,0.232429888099432
91,0.20279723592102528
92,0.09275284595787525
93,0.17843491211533546
94,0.17230859585106373
95,0.17790856026113033
96,0.19654436595737934
97,0.20194506458938122
98,0.22815376706421375
99,0.2385622039437294
100,0.3000185750424862
101,0.21206346526741982
102,0.2787373550236225
103,0.2918497957289219
104,0.21528933756053448
105,0.19640814326703548
106,0.17255348898470402
107,0.2031379472464323
108,0.17760315351188183
109,0.17576017789542675
110,0.22780229337513447
111,0.12371644005179405
112,0.12643122859299183
113,0.14002166874706745
114,0.16331434808671474
115,0.2539144065231085
116,0.2193685807287693
117,0.21633203700184822
118,0.16157567501068115
119,0.2330621164292097
120,0.14827203564345837
121,0.120954480022192
122,0.19706927798688412
123,0.13870456255972385
124,0.12337616458535194
125,0.16590714640915394
126,0.16835441626608372
127,0.1150546632707119
128,0.11348693817853928
129,0.11003194004297256
130,0.11709778197109699
131,0.10022488795220852
132,0.107664305716753
133,0.10812659189105034
134,0.10323523543775082
135,0.09341754019260406
136,0.10053112171590328
137,0.14484405890107155
138,0.08396292477846146
139,0.07021941244602203
140,0.09185848385095596
141,0.1031801737844944
142,0.10115517303347588
143,0.09779555536806583
144,0.0972501989454031
145,0.1106689590960741
146,0.1264493241906166
147,0.1434242893010378
148,0.16380413062870502
149,0.21723990328609943
150,0.19169988669455051
151,0.1845787726342678
152,0.12203128635883331
153,0.15858839452266693
154,0.15839662216603756
155,0.24937631748616695
156,0.11260331980884075
157,0.15385138615965843
158,0.1898012962192297
159,0.1215271782130003
160,0.15527154691517353
161,0.2605196703225374
162,0.2231824193149805
163,0.24516140297055244
164,0.1262001134455204
165,0.28283874318003654
166,0.21768452413380146
167,0.231171652674675
168,0.1813753843307495
169,0.10489663667976856
170,0.10715185105800629
171,0.11048511974513531
172,0.10661725699901581
173,0.14043880626559258
174,0.08052249997854233
175,0.11362206004559994
176,0.1599571704864502
177,0.158423138782382
178,0.13791588507592678
179,0.11865848861634731
180,0.1930167842656374
181,0.11675731837749481
182,0.21363641321659088
183,0.21087280102074146
184,0.11002575792372227
185,0.11382840014994144
186,0.11197980679571629
187,0.09247024171054363
188,0.14123680256307125
189,0.12252050079405308
190,0.10405745916068554
191,0.11581246368587017
192,0.21646695397794247
193,0.2016998752951622
194,0.23202109523117542
195,0.15045062080025673
196,0.14527678862214088
197,0.16341323591768742
198,0.11684015393257141
199,0.12778032571077347
200,0.3432958610355854
201,0.22295566834509373
202,0.1889517903327942
203,0.24871494807302952
204,0.2495439536869526
205,0.18144013546407223
206,0.1414011102169752
207,0.2525538560003042
208,0.4230741336941719
209,0.1682717390358448
210,0.19509518891572952
211,0.1847259607166052
212,0.19656063057482243
213,0.19778426177799702
214,0.17784267105162144
215,0.0969226285815239
216,0.153532849624753
217,0.13048548810184002
218,0.2141137719154358
219,0.27939176745712757
220,0.21425115130841732
221,0.23488502576947212
222,0.31171345710754395
223,0.13228439539670944
224,0.14245308563113213
225,0.3183729127049446
226,0.11483061127364635
227,0.11962004378437996
228,0.13420653343200684
229,0.1906509418040514
230,0.24386397935450077
231,0.1555967554450035
232,0.11669208109378815
233,0.10953035950660706
234,0.08813834190368652
235,0.14908823557198048
236,0.18979240767657757
237,0.16071436181664467
238,0.2782505117356777
239,0.27861963771283627
240,0.2419165726751089
241,0.24008455127477646
242,0.14385011047124863
243,0.12002033740282059
244,0.17474336177110672
245,0.12333881109952927
246,0.14918040670454502
247,0.1728253923356533
248,0.11391419172286987
249,0.1380993351340294
250,0.1179704125970602
251,0.10587896034121513
252,0.17057276889681816
253,0.17406070232391357
254,0.15427525900304317
255,0.2226596362888813
256,0.299908172339201
257,0.25509389489889145
258,0.2673893552273512
259,0.20710907317698002
260,0.16424731723964214
261,0.1787890251725912
262,0.21198727376759052
263,0.1353373322635889
264,0.14596356824040413
265,0.23758483864367008
266,0.23201030306518078
267,0.47689091600477695
268,0.19570735841989517
269,0.3619572687894106
270,0.21874708496034145
271,0.14681674726307392
272,0.10738504305481911
273,0.18290040083229542
274,0.22602656483650208
275,0.199773371219635
276,0.12359826639294624
277,0.1334836408495903
278,0.10932513326406479
279,0.1056017354130745
280,0.1195166390389204
281,0.2374714408069849
282,0.1837769951671362
283,0.13243490643799305
284,0.10757826082408428
285,0.11144958063960075
286,0.12110934779047966
287,0.12236263044178486
288,0.12144114822149277
289,0.11190894432365894
290,0.25359197705984116
291,0.1757176760584116
292,0.20700931176543236
293,0.16680237278342247
294,0.11415988020598888
295,0.10260578989982605
296,0.10703188180923462
297,0.17520375363528728
298,0.1788568813353777
299,0.15635187178850174
300,0.204708619043231
301,0.10176900215446949
302,0.12351002357900143
303,0.09896501339972019
304,0.10719270072877407
305,0.11355041339993477
306,0.1295245625078678
307,0.11937732435762882
308,0.14685160294175148
309,0.10658968798816204
310,0.1465415358543396
311,0.12619471363723278
312,0.1403168123215437
313,0.08194481208920479
314,0.09775923937559128
315,0.1497634332627058
316,0.21397467143833637
317,0.11145536787807941
318,0.09880618937313557
319,0.10787934809923172
320,0.0694620069116354
321,0.08882907032966614
322,0.07298138737678528
323,0.08574988320469856
324,0.1128748431801796
325,0.12375839240849018
326,0.07918491773307323
327,0.10556151531636715
328,0.10862729512155056
329,0.11187631823122501
330,0.12143305502831936
331,0.1382983848452568
332,0.1174799483269453
333,0.18628894165158272
334,0.11203895881772041
335,0.08776550367474556
336,0.14611119218170643
337,0.20740702748298645
338,0.15280428528785706
339,0.1153620257973671
340,0.1271215472370386
341,0.17812448740005493
342,0.12033697217702866
343,0.09405842237174511
344,0.09502997621893883
345,0.09039236977696419
346,0.08703749999403954
347,0.1223367303609848
348,0.15069706551730633
349,0.15319396741688251
350,0.13829318061470985
351,0.11190927773714066
352,0.08234541304409504
353,0.12639449164271355
354,0.1220463253557682
355,0.07652914896607399
356,0.10084186494350433
357,0.09018158912658691
358,0.14656122587621212
359,0.09057293087244034
360,0.09213593043386936
361,0.09753186069428921
362,0.10827752947807312
363,0.09665866009891033
364,0.11200212873518467
365,0.09555652923882008
366,0.0907017383724451
367,0.0908847451210022
368,0.099135747179389
369,0.09845481440424919
370,0.10057818330824375
371,0.10721593908965588
372,0.09262616001069546
373,0.11849365569651127
374,0.09639704041182995
375,0.13312398083508015
376,0.12786798179149628
377,0.10012613423168659
378,0.11665523611009121
379,0.18196441791951656
380,0.17502382211387157
381,0.10102731361985207
382,0.09080652706325054
383,0.09394185058772564
384,0.08317428827285767
385,0.08451348915696144
386,0.08568252995610237
387,0.09025419130921364
388,0.11179172992706299
389,0.11044793948531151
390,0.11099978163838387
391,0.11623707599937916
392,0.10917367972433567
393,0.1101614274084568
394,0.10333663038909435
395,0.14154542237520218
396,0.10923232138156891
397,0.1942592617124319
398,0.17965911701321602
399,0.2688223049044609
400,0.29370246455073357
401,0.3010303918272257
402,0.2632854338735342
403,0.20524107106029987
404,0.41853806748986244
405,0.3181750290095806
406,0.15786810033023357
407,0.23850321024656296
408,0.1770907137542963
409,0.2005544025450945
410,0.4321993254125118
411,0.22964436560869217
412,0.1689766515046358
413,0.23026002384722233
414,0.16571936011314392
415,0.1440334189683199
416,0.10693501122295856
417,0.10494477860629559
418,0.10733986645936966
419,0.10499534197151661
420,0.09533687680959702
421,0.29314488358795643
422,0.09055563993752003
423,0.11464141309261322
424,0.1738537885248661
425,0.11305386200547218
426,0.12353960238397121
427,0.08394596725702286
428,0.11053527519106865
429,0.15669596754014492
430,0.1365434043109417
431,0.096428157761693
432,0.19700166024267673
433,0.12444478459656239
434,0.1783063691109419
435,0.14631876535713673
436,0.14821065589785576
437,0.12899984419345856
438,0.13392816297709942
439,0.1802679505199194
440,0.204929793253541
441,0.24139522016048431
442,0.0935154277831316
443,0.15926216915249825
444,0.12003377638757229
445,0.1717271562665701
446,0.11860408447682858
447,0.09971172735095024
448,0.15286435931921005
449,0.07446802407503128
450,0.0989378672093153
451,0.12282672710716724
452,0.08682270348072052
453,0.15525921992957592
454,0.11175022833049297
455,0.10850554332137108
456,0.17295472137629986
457,0.14475704729557037
458,0.15043342113494873
459,0.11362933553755283
460,0.13706200011074543
461,0.08951141498982906
462,0.11025090329349041
463,0.11976476944983006
464,0.10913172550499439
465,0.10170978493988514
466,0.10750404931604862
467,0.10766121186316013
468,0.10807808302342892
469,0.09326346218585968
470,0.09811584278941154
471,0.11049316078424454
472,0.08423328399658203
473,0.10115987248718739
474,0.08645909652113914
475,0.08798307552933693
476,0.14113488420844078
477,0.0851225983351469
478,0.13704947754740715
479,0.20393811911344528
480,0.21907546371221542
481,0.1717559862881899
482,0.16533603332936764
483,0.11740573309361935
484,0.14960592240095139
485,0.13695265725255013
486,0.1581976916640997
487,0.10264760442078114
488,0.09135166741907597
489,0.09989868476986885
490,0.07403481751680374
491,0.09694496542215347
492,0.1058092750608921
493,0.17965184152126312
494,0.17589065618813038
495,0.10744750685989857
496,0.07951454259455204
497,0.09788586385548115
498,0.087570296600461
499,0.09310365281999111
500,0.0810496173799038
501,0.12509254552423954
502,0.0858129970729351
503,0.07668677717447281
504,0.0787105280905962
505,0.17723771929740906
506,0.1058474350720644
507,0.1256489735096693
508,0.13897955045104027
509,0.1722500640898943
510,0.1296455692499876
511,0.2138292770832777
512,0.11158564686775208
513,0.10120134241878986
514,0.20663340762257576
515,0.22261768020689487
516,0.14341986179351807
517,0.19674957916140556
518,0.10149654559791088
519,0.07859787344932556
520,0.08848621137440205
521,0.08468203619122505
