Index, run_time
0,0.07127527054399252
1,0.06689603999257088
2,0.061542924493551254
3,0.043425053358078
4,0.07992923352867365
5,0.0888980170711875
6,0.11147238034754992
7,0.14483685325831175
8,0.09041012078523636
9,0.06723241694271564
10,0.05208538752049208
11,0.0844422010704875
12,0.08782417699694633
13,0.10382947325706482
14,0.06611215602606535
15,0.1245305985212326
16,0.06969853676855564
17,0.061901201494038105
18,0.07753310166299343
19,0.07652632426470518
20,0.06783238798379898
21,0.0510520962998271
22,0.06946419924497604
23,0.048338948749005795
24,0.08793106768280268
25,0.0805923342704773
26,0.040880875661969185
27,0.05288405064493418
28,0.10396043956279755
29,0.07659773714840412
30,0.049281912855803967
31,0.08987509924918413
